area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,qtrly_estabs,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_chg,oty_qtrly_estabs_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg,industry_name,treatment_group,source_file,quarter_date,year_quarter,treatment_period,post_tariff,avg_monthly_employment,log_employment,log_wages,log_avg_weekly_wage,treated,treated_post
09015,5,313,75,0,2021,3,,5,137,132,126,2147434,203555,8998,1255,,6.5,5.61,5.34,5.03,8.38,4.06,7.71,1.57,,0,0.0,14,11.4,14,11.9,1,0.8,317080,17.3,130164,177.4,5546,160.7,101,8.8,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,131.66666666666666,4.880273476233012,14.579784198957324,7.134890851565884,0,0
12000,5,313,55,0,2021,3,,122,964,961,962,12726318,867664,10076,1017,,0.62,0.16,0.16,0.16,0.18,0.12,0.22,1.11,,2,1.7,-8,-0.8,-20,-2.0,-48,-4.8,2899556,29.5,33053,4.0,-921,-8.4,252,32.9,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,962.3333333333334,6.869360890994826,16.35918269067578,6.92461239604856,0,0
12011,5,313,75,0,2021,3,,18,172,180,178,2567771,110963,2481,1118,,0.93,0.32,0.34,0.33,0.39,0.17,0.56,1.16,,2,12.5,8,4.9,16,9.8,11,6.6,-25062,-1.0,-39684,-26.3,-3807,-60.5,-91,-7.5,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,176.66666666666666,5.174264717878057,14.758548765360882,7.0192966537150445,0,0
12086,5,313,75,0,2021,3,,27,84,86,92,1010299,88449,1513,890,,0.96,0.11,0.11,0.12,0.1,0.1,0.25,0.88,,2,8.0,7,9.1,7,8.9,13,16.5,133768,15.3,912,1.0,272,21.9,29,3.4,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,87.33333333333333,4.4697322150929875,13.825756884610325,6.7912214627261855,0,0
12095,5,313,75,0,2021,3,,6,42,45,43,655467,77003,249,1164,,0.48,0.08,0.08,0.08,0.1,0.1,0.06,1.27,,1,20.0,18,75.0,19,73.1,16,59.3,324983,98.3,33059,75.2,-173,-41.0,174,17.6,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,43.333333333333336,3.7689221617874726,13.3931032376692,7.059617628291383,0,0
12099,5,313,75,0,2021,3,,8,52,52,49,2447686,54715,408,3692,,0.5,0.13,0.13,0.12,0.47,0.11,0.13,3.7,,-2,-20.0,0,0.0,1,2.0,-4,-7.5,1736538,244.2,5659,11.5,177,76.6,2640,251.0,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,51.0,3.9318256327243257,14.710653646413457,8.213923595622743,0,0
12103,5,313,75,0,2021,3,,12,33,32,31,434287,42444,296,1044,,1.29,0.11,0.11,0.11,0.13,0.13,0.15,1.18,,2,20.0,-40,-54.8,-38,-54.3,-40,-56.3,-227110,-34.3,-49467,-53.8,42,16.5,331,46.4,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,32.0,3.4657359027997265,12.981460884849024,6.950814768442584,0,0
12127,5,313,75,0,2021,3,,3,38,36,37,319504,20523,189,664,,0.76,0.33,0.31,0.31,0.29,0.16,0.25,0.91,,-2,-40.0,6,18.8,3,9.1,2,5.7,-26253,-7.6,-3165,-13.4,134,243.6,-134,-16.8,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,37.0,3.6109179126442243,12.674525072283172,6.498282149476434,0,0
12999,5,313,75,0,2021,3,,15,12,14,14,262275,25227,531,1513,,1.01,0.05,0.06,0.06,0.06,0.06,0.14,1.0,,0,0.0,-6,-33.3,-6,-30.0,-8,-36.4,-304691,-53.7,-2010,-7.4,-91,-14.6,-668,-30.6,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,13.333333333333334,2.5902671654458267,12.477148850599686,7.321849713788356,0,0
13000,5,313,55,0,2021,3,,233,16092,16070,16151,209998554,15147276,464607,1003,,2.81,5.34,5.35,5.4,5.68,2.81,8.35,1.06,,2,0.9,1179,7.9,477,3.1,-52,-0.3,32995812,18.6,4513376,42.4,169499,57.4,129,14.8,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,16104.333333333334,9.686843665896602,19.16261120294375,6.910750787961936,0,0
13015,5,313,75,0,2021,3,,12,916,919,916,13066791,874048,22381,1096,,18.95,33.0,33.25,33.59,46.47,17.29,40.2,1.4,,-1,-7.7,59,6.9,25,2.8,4,0.4,1628832,14.2,413903,90.0,11934,114.2,105,10.6,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,917.0,6.821107472256465,16.385584531353434,6.999422467507961,0,0
13021,5,313,75,0,2021,3,,5,163,157,159,2539336,171449,3770,1223,,4.4,3.02,2.92,2.96,4.68,1.92,4.75,1.57,,0,0.0,17,11.6,-2,-1.3,-2,-1.2,509051,25.1,55058,47.3,1976,110.1,218,21.7,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,159.66666666666666,5.073088308742806,14.74741318749642,7.109062135687172,0,0
13047,5,313,75,0,2021,3,,10,752,757,765,10975377,724115,34307,1114,,37.56,71.96,73.08,74.58,125.94,38.69,204.6,1.72,,0,0.0,121,19.2,95,14.4,80,11.7,2581859,30.8,466570,181.2,23667,222.4,135,13.8,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,758.0,6.630683385642372,16.2111648671328,7.01571242048723,0,0
13067,5,313,75,0,2021,3,,4,55,53,50,1479101,38626,1036,2160,,0.64,0.22,0.22,0.21,0.44,0.09,0.22,2.02,N,1,33.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,52.666666666666664,3.963982744358857,14.206945028746043,7.67786350067821,0,0
13115,5,313,75,0,2021,3,,5,751,772,778,9947692,965915,20347,998,,9.32,28.8,29.69,30.23,38.83,22.92,48.94,1.31,,0,0.0,131,21.1,133,20.8,118,17.9,2500513,33.6,475205,96.8,10019,97.0,102,11.4,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,767.0,6.642486801367256,16.112851122428946,6.905753276311464,0,0
13121,5,313,75,0,2021,3,,15,243,235,228,5371361,228317,2202,1756,,1.18,0.41,0.4,0.39,0.53,0.22,0.18,1.33,,-2,-11.8,-9,-3.6,-15,-6.0,-24,-9.5,-550298,-9.3,82982,57.1,1053,91.6,-56,-3.1,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,235.33333333333334,5.461002948825133,15.49659187943845,7.470793774195062,0,0
13129,5,313,75,0,2021,3,,15,1553,1566,1577,18789108,1372032,44866,923,,54.25,97.88,99.44,100.78,121.1,52.47,165.04,1.22,,0,0.0,224,16.9,68,4.5,-30,-1.9,3261953,21.0,448414,48.5,20419,83.5,115,14.2,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,1565.3333333333333,7.355854072839823,16.748787898203208,6.827629234502852,0,0
13135,5,313,75,0,2021,3,,11,367,348,343,8689798,139780,842,1895,,1.5,1.52,1.44,1.44,3.05,0.31,0.19,2.08,,0,0.0,-20,-5.2,-38,-9.8,-39,-10.2,303302,3.6,-21999,-13.6,-642,-43.3,219,13.1,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,352.6666666666667,5.865523323750135,15.977660251862082,7.546974117516527,0,0
13137,5,313,75,0,2021,3,,3,68,69,61,538287,44810,440,627,,12.59,7.73,7.84,6.87,7.15,3.48,3.96,0.95,,0,0.0,19,38.8,20,40.8,14,29.8,150691,38.9,-1686,-3.6,-503,-53.3,10,1.6,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,66.0,4.189654742026425,13.196147154155257,6.440946540632921,0,0
13213,5,313,75,0,2021,3,,7,78,78,80,910109,57077,1560,890,,59.82,14.76,14.98,15.5,20.37,8.36,16.52,1.35,,2,40.0,9,13.0,2,2.6,3,3.9,189779,26.3,33500,142.1,956,158.3,141,18.8,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,78.66666666666667,4.3652195163575005,13.721319651539735,6.7912214627261855,0,0
13257,5,313,75,0,2021,3,,6,404,389,390,4196459,352416,16911,819,,43.33,70.8,68.73,69.52,85.77,37.19,205.12,1.23,,0,0.0,29,7.7,-5,-1.3,-25,-6.0,188867,4.7,-68361,-16.2,-5767,-25.4,38,4.9,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,394.3333333333333,5.977196575310277,15.249751632410824,6.70808408385307,0,0
13285,5,313,75,0,2021,3,,12,664,653,665,10569885,621107,24857,1231,,29.37,25.87,25.6,26.29,42.78,10.41,61.83,1.65,,3,33.3,33,5.2,-14,-2.1,55,9.0,1607434,17.9,351194,130.1,16528,198.4,147,13.6,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,660.6666666666666,6.493249426221824,16.173519477938605,7.115582126184454,0,0
13293,5,313,75,0,2021,3,,3,316,326,330,3500170,350905,9147,831,,25.48,70.42,72.34,72.48,93.22,45.72,124.9,1.3,,0,0.0,83,35.6,3,0.9,-19,-5.4,624621,21.7,185175,111.7,4713,106.3,98,13.4,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,324.0,5.780743515792329,15.068322096708659,6.7226297948554485,0,0
13295,5,313,75,0,2021,3,,5,1243,1253,1248,15224107,1149960,36892,938,,25.07,133.04,133.61,133.53,198.09,79.99,196.44,1.48,,0,0.0,169,15.7,140,12.6,57,4.8,3112544,25.7,651930,130.9,22189,150.9,111,13.4,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,1248.0,7.129297548929373,16.53839071630967,6.843749949006225,0,0
13313,5,313,75,0,2021,3,,40,3948,3948,3982,46166524,3800164,109186,897,,65.0,105.97,106.12,107.61,122.8,66.75,163.22,1.15,,1,2.6,329,9.1,210,5.6,88,2.3,6818792,17.3,772884,25.5,37374,52.0,90,11.2,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,3959.3333333333335,8.283830939907697,17.647765504666076,6.799055862058796,0,0
16000,5,313,55,0,2021,3,,15,45,49,49,797974,208265,1357,1288,,0.77,0.08,0.09,0.09,0.15,0.05,0.07,1.65,,0,0.0,7,18.4,7,16.7,4,8.9,257396,47.6,52967,34.1,203,17.6,290,29.1,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,47.666666666666664,3.8642323415917974,13.589831294447524,7.160845906664299,0,0
17000,5,313,55,0,2021,3,,83,1014,1024,1034,12441045,1461145,22040,935,,0.87,0.26,0.27,0.27,0.24,0.21,0.18,0.9,,-7,-7.8,97,10.6,100,10.8,69,7.2,1645333,15.2,314185,27.4,7121,47.7,47,5.3,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,1024.0,6.931471805599453,16.33651164496267,6.840546529288687,0,0
17031,5,313,75,0,2021,3,,24,249,246,245,3916203,220120,3227,1221,,0.7,0.15,0.15,0.15,0.16,0.07,0.06,1.04,,-3,-11.1,24,10.7,11,4.7,5,2.1,721674,22.6,-31512,-12.5,-783,-19.5,168,16.0,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,246.66666666666666,5.508037897530106,15.180633119899792,7.107425474110705,0,0
17043,5,313,75,0,2021,3,,7,76,78,78,939426,96182,1245,934,,0.83,0.19,0.2,0.2,0.17,0.13,0.1,0.84,,0,0.0,0,0.0,2,2.6,-1,-1.3,90170,10.6,43632,83.0,576,86.1,86,10.1,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,77.33333333333333,4.3481250829982,13.753024329432815,6.839476438228843,0,0
17097,5,313,75,0,2021,3,,6,77,77,78,953106,33785,356,948,,1.22,0.35,0.35,0.36,0.29,0.09,0.05,0.81,,0,0.0,3,4.1,1,1.3,5,6.8,29026,3.1,-64157,-65.5,-801,-69.2,-8,-0.8,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,77.33333333333333,4.3481250829982,13.76748140415299,6.854354502255021,0,0
17111,5,313,75,0,2021,3,,7,306,312,316,3581900,499844,7079,885,,3.65,4.77,4.88,5.0,5.6,3.98,3.21,1.14,,-1,-12.5,41,15.5,50,19.1,20,6.8,561081,18.6,136490,37.6,3202,82.6,38,4.5,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,311.3333333333333,5.740864149560733,15.091403943848496,6.785587645007929,0,0
17201,5,313,75,0,2021,3,,4,21,19,21,155922,67081,590,590,,2.76,0.27,0.24,0.27,0.18,0.49,0.26,0.7,,0,0.0,2,10.5,-4,-17.4,2,10.5,55066,54.6,18473,38.0,195,49.4,208,54.5,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,20.333333333333332,3.0122615755052013,11.957111161189992,6.380122536899765,0,0
17999,5,313,75,0,2021,3,,17,17,17,13,479150,19422,367,2353,,1.06,0.14,0.14,0.11,0.19,0.05,0.04,1.5,,-1,-5.6,2,13.3,2,13.3,-1,-7.1,79634,19.9,16514,567.9,276,303.3,258,12.3,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,15.666666666666666,2.751535313041949,13.079768979771908,7.763446388727362,0,0
18000,5,313,55,0,2021,3,,42,758,786,803,9513746,984355,11482,935,,0.96,0.38,0.39,0.4,0.43,0.33,0.31,1.1,,-1,-2.3,125,19.7,209,36.2,151,23.2,2328517,32.4,370503,60.4,-681,-5.6,44,4.9,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,782.3333333333334,6.662280907182914,16.068248258119556,6.840546529288687,0,0
18039,5,313,75,0,2021,3,,5,107,104,112,1549460,185109,3086,1107,,4.12,1.16,1.12,1.21,1.38,1.08,1.39,1.19,,1,25.0,-15,-12.3,-22,-17.5,-21,-15.8,109513,7.6,-18045,-8.9,-1115,-26.5,235,26.9,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,107.66666666666667,4.679040034554547,14.253417041097771,7.009408932708637,0,0
18081,5,313,75,0,2021,3,,5,6,6,6,118164,13914,188,1515,,5.48,0.15,0.15,0.15,0.33,0.21,0.28,2.14,,0,0.0,-1,-14.3,-1,-14.3,-1,-14.3,33479,39.5,5306,61.6,-30,-13.8,584,62.7,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,6.0,1.791759469228055,11.679828769035803,7.323170717943469,0,0
18097,5,313,75,0,2021,3,,3,30,29,28,443063,19417,97,1175,,0.48,0.08,0.07,0.07,0.09,0.03,0.01,1.18,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,29.0,3.367295829986474,13.001467251105694,7.069023426578259,0,0
19000,5,313,55,0,2021,3,,7,93,90,86,1180086,606100,4568,1012,,0.27,0.09,0.09,0.09,0.11,0.12,0.08,1.22,,2,40.0,29,45.3,23,34.3,20,30.3,153481,15.0,186141,44.3,870,23.5,-191,-15.9,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,89.66666666666667,4.496099090933729,13.981097875142062,6.919683849847411,0,0
20000,5,313,55,0,2021,3,,8,70,69,66,501041,125418,924,564,,0.36,0.08,0.08,0.07,0.05,0.04,0.03,0.69,N,-1,-11.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,68.33333333333333,4.2243976904702984,13.124443213045938,6.335054251498059,0,0
21000,5,313,55,0,2021,3,,25,484,477,461,6322541,421750,7153,1026,,0.76,0.4,0.38,0.37,0.49,0.21,0.26,1.27,,6,31.6,18,3.9,8,1.7,-9,-1.9,773916,13.9,-45998,-9.8,-2838,-28.4,115,12.6,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,474.0,6.161207321695077,15.659631742281823,6.933423025730715,0,0
22000,5,313,55,0,2021,3,,19,442,433,448,7158562,265106,4578,1249,,0.54,0.36,0.36,0.38,0.55,0.18,0.29,1.49,,-1,-5.0,-144,-24.6,-167,-27.8,-114,-20.3,1579450,28.3,-306048,-53.6,-8662,-65.4,512,69.5,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,441.0,6.089044875446846,15.783819680777352,7.130098510125578,0,0
23000,5,313,55,0,2021,3,,29,711,703,701,9989526,887342,28597,1090,,2.02,1.67,1.67,1.69,2.17,1.16,2.03,1.29,,0,0.0,-25,-3.4,-1,-0.1,-5,-0.7,2147026,27.4,322916,57.2,14569,103.9,247,29.3,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,705.0,6.558197802812269,16.11704770205162,6.993932975223189,0,0
23001,5,313,75,0,2021,3,,9,209,207,209,2884889,111144,2359,1065,,11.05,6.41,6.45,6.51,8.53,2.1,2.76,1.32,,0,0.0,-9,-4.1,-4,-1.9,-6,-2.8,143411,5.2,-27334,-19.7,-318,-11.9,83,8.5,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,208.33333333333334,5.339139361068292,14.874996982314142,6.970730078143525,0,0
23005,5,313,75,0,2021,3,,4,42,35,34,584884,81964,2205,1216,,1.04,0.33,0.28,0.28,0.38,0.39,0.61,1.26,,0,0.0,-1,-2.3,-8,-18.6,-7,-17.1,48333,9.0,14554,21.6,517,30.6,241,24.7,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,37.0,3.6109179126442243,13.279168815953524,7.103322062526113,0,0
23011,5,313,75,0,2021,3,,3,171,171,167,3444519,249030,4614,1562,,3.05,4.19,4.24,4.21,8.15,4.23,4.83,1.93,,0,0.0,-27,-13.6,-3,-1.7,-9,-5.1,1080518,45.7,198757,395.4,3807,471.7,566,56.8,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,169.66666666666666,5.133835727882413,15.052294830040239,7.3537223303996315,0,0
23019,5,313,75,0,2021,3,,3,24,24,23,209315,33525,1702,680,,2.52,0.52,0.52,0.5,0.44,0.48,1.41,0.86,,0,0.0,-2,-7.7,-1,-4.0,-1,-4.2,54274,35.0,10488,45.5,861,102.4,203,42.6,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,23.666666666666668,3.164067588373206,12.251595573329073,6.522092798170152,0,0
23031,5,313,75,0,2021,3,,4,34,34,35,322060,19894,500,722,,2.11,0.63,0.64,0.69,0.57,0.18,0.23,0.88,,0,0.0,11,47.8,6,21.4,5,16.7,44026,15.8,7475,60.2,255,104.1,-70,-8.8,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,34.333333333333336,3.5361166995615263,12.682493142571987,6.582025138892826,0,0
24000,5,313,55,0,2021,3,,24,336,332,354,4777295,312999,11096,1079,,0.56,0.19,0.19,0.2,0.2,0.15,0.18,1.0,,7,41.2,28,9.1,26,8.5,44,14.2,1207364,33.8,142422,83.5,4179,60.4,187,21.0,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,340.6666666666667,5.83090448209554,15.379385044704447,6.983789965258135,0,0
24003,5,313,75,0,2021,3,,3,2,2,4,22282,4052,93,643,,0.8,0.01,0.01,0.02,0.01,0.02,0.02,0.6,N,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,2.6666666666666665,0.9808292530117262,10.011534456619263,6.466144724237619,0,0
24999,5,313,75,0,2021,3,,5,10,9,10,309633,2942,68,2464,,0.82,0.16,0.14,0.16,0.24,0.02,0.02,1.53,N,3,150.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,9.666666666666666,2.268683541318364,12.643143004164777,7.80954132465341,0,0
25000,5,313,55,0,2021,3,,99,2173,2220,2210,42138214,2449702,80919,1473,,1.46,0.92,0.95,0.95,1.06,0.37,0.58,1.13,,5,5.3,151,7.5,248,12.6,138,6.7,6658738,18.8,792279,47.8,25810,46.8,123,9.1,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,2201.0,7.696667081526462,17.556465582907745,7.29505641646263,0,0
25003,5,313,75,0,2021,3,,4,16,16,16,503182,12309,253,2419,,3.0,0.41,0.41,0.42,1.17,0.11,0.11,2.81,,0,0.0,2,14.3,3,23.1,1,6.7,132190,35.6,2283,22.8,89,54.3,381,18.7,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,16.0,2.772588722239781,13.128707212663386,7.791109510610028,0,0
25005,5,313,75,0,2021,3,,15,335,370,367,5270694,450120,21424,1135,,3.33,2.29,2.56,2.49,3.05,1.06,2.37,1.25,,1,7.1,-3,-0.9,59,19.0,20,5.8,943842,21.8,130285,40.7,3716,21.0,132,13.2,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,357.3333333333333,5.878669052962637,15.47767260065189,7.034387929915503,0,0
25009,5,313,75,0,2021,3,,13,231,233,235,4916212,239623,8700,1623,,1.83,1.11,1.13,1.13,1.71,0.44,0.72,1.52,,0,0.0,4,1.8,3,1.3,3,1.3,-191054,-3.7,95802,66.6,4361,100.5,-88,-5.1,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,233.0,5.4510384535657,15.408048873229685,7.392031567514591,0,0
25013,5,313,75,0,2021,3,,4,110,107,111,1712668,124616,8945,1205,,0.84,0.82,0.8,0.81,1.11,0.34,1.22,1.37,,-1,-20.0,-4,-3.5,42,64.6,0,0.0,262330,18.1,79200,174.4,7586,558.2,51,4.4,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,109.33333333333333,4.694401319716034,14.353562946496593,7.094234845924755,0,0
25015,5,313,75,0,2021,3,,5,98,104,105,1363016,156078,4253,1025,,4.04,2.28,2.44,2.44,2.82,0.72,1.91,1.18,,0,0.0,14,16.7,17,19.5,17,19.3,108721,8.7,83845,116.1,2640,163.7,-93,-8.3,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,102.33333333333333,4.628235458919088,14.125210449421216,6.932447891572509,0,0
25017,5,313,75,0,2021,3,,16,703,698,693,15775946,741648,18096,1739,,1.1,1.17,1.17,1.16,1.25,0.5,0.55,1.08,,1,6.7,75,11.9,65,10.3,46,7.1,4190323,36.2,402444,118.6,7778,75.4,338,24.1,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,698.0,6.548219102762372,16.573996932897803,7.461065514354283,0,0
25021,5,313,75,0,2021,3,,9,137,139,134,3051827,88511,2830,1718,,1.39,0.61,0.62,0.6,0.94,0.16,0.23,1.53,,0,0.0,-5,-3.5,-6,-4.1,-9,-6.3,286082,10.3,19993,29.2,402,16.6,234,15.8,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,136.66666666666666,4.917544871030244,14.931250985638332,7.4489161025442,0,0
25023,5,313,75,0,2021,3,,9,190,193,189,3117193,225576,4683,1258,,2.15,1.5,1.53,1.52,2.0,0.61,0.57,1.32,N,3,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,190.66666666666666,5.250526702711688,14.95244347534399,7.1372784372603855,0,0
25027,5,313,75,0,2021,3,,17,299,305,305,5498323,370776,10867,1396,,2.5,1.31,1.35,1.34,1.87,0.52,0.84,1.4,,1,6.2,0,0.0,-8,-2.6,-8,-2.6,235778,4.5,-19433,-5.0,-925,-7.8,83,6.3,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,303.0,5.713732805509369,15.519953694617563,7.241366283322318,0,0
26000,5,313,55,0,2021,3,,60,435,431,421,6234315,428457,17165,1118,,0.9,0.16,0.15,0.15,0.18,0.11,0.2,1.18,,14,30.4,2,0.5,5,1.2,6,1.4,-64160,-1.0,67173,18.6,5420,46.1,-23,-2.0,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,429.0,6.061456918928017,15.645579267388003,7.0192966537150445,0,0
26081,5,313,75,0,2021,3,,4,90,91,88,1410010,42084,1424,1210,,0.99,0.35,0.36,0.34,0.48,0.12,0.22,1.36,,0,0.0,-5,-5.3,-4,-4.2,-3,-3.3,41943,3.1,6665,18.8,324,29.5,86,7.7,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,89.66666666666667,4.496099090933729,14.159107354527784,7.098375638590786,0,0
26099,5,313,75,0,2021,3,,4,7,11,9,110571,9680,134,945,,0.85,0.03,0.05,0.04,0.04,0.03,0.02,0.97,,0,0.0,-1,-12.5,0,0.0,-3,-25.0,-4528,-3.9,2432,33.6,91,211.6,88,10.3,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,9.0,2.1972245773362196,11.613413127540047,6.851184927493743,0,0
26999,5,313,75,0,2021,3,,24,25,25,26,894978,41358,1913,2718,,2.65,0.3,0.29,0.31,0.56,0.21,0.4,1.87,,11,84.6,6,31.6,7,38.9,9,52.9,282559,46.1,14358,53.2,1422,289.6,101,3.9,Textile Mills,control,Textile_Mill_2021_Q3.csv,2021-07-01,2021Q3,biden_era,1,25.333333333333332,3.2321210516182215,13.704554415949287,7.907651594711089,0,0
